,ratings,user,bookid
4153,0,26,892979
4154,0,26,1496018
4155,0,26,1241
4156,0,26,4436
4157,0,26,43015
4158,0,26,37916
4159,0,26,3191235
4160,0,26,3023
4161,0,26,2122
4162,0,26,748556
4163,0,26,597151
4164,0,26,593995
4165,0,26,1067
4166,0,26,3228917
4167,0,26,10907
4168,0,26,481549
4169,0,26,73186
4170,0,26,247204
4171,0,26,276580
4172,0,26,257788
4173,0,26,225390
4174,0,26,206270
4175,0,26,2380653
4176,0,26,1078
4177,0,26,313631
4178,0,26,5290548
4179,0,26,153194
4180,0,26,139217
4181,0,26,1226
4182,0,26,100788
4183,0,26,15881
4184,0,26,79583
4185,0,26,6131322
4186,0,26,63061
4187,0,26,6289283
4188,0,26,7198831
4189,0,26,1277
4190,0,26,51775
4191,0,26,41353
4192,0,26,40745
4193,0,26,25399
4194,0,26,36072
4195,0,26,1138196
4196,0,26,909
4197,0,26,325978
4198,0,26,33313
4199,0,26,1097
4200,4,28,36675
4201,5,31,40722
4202,5,31,28214365
4203,5,31,16720
4204,5,31,6288
4205,5,31,42435
4206,5,31,25893709
4207,5,31,13526165
4208,5,31,11447921
4209,5,31,6948436
4210,5,31,10149142
4211,5,31,12374
4212,5,31,7331435
4213,5,31,18114068
4214,5,31,9118135
4215,4,31,20696006
4216,4,31,18693763
4217,4,31,22015256
4218,4,31,930
4219,4,31,18143905
4220,4,31,9476337
4221,4,31,25899336
4222,4,31,27276262
4223,4,31,11870085
4224,4,31,16158508
4225,4,31,19999802
4226,4,31,27161964
4227,4,31,3447
4228,4,31,9370
4229,4,31,13525938
4230,3,31,12232938
4231,3,31,2767052
4232,3,31,13152194
4233,3,31,15793186
4234,3,31,18039963
4235,3,31,15745753
4236,3,31,29340182
4237,3,31,5203
4238,3,31,10335308
4239,3,31,6592047
4240,3,31,80754
4241,3,31,18302455
4242,3,31,23255422
4243,3,31,17878613
4244,3,31,27833670
4245,3,31,10569
4246,3,31,14050
4247,3,31,26160586
4248,3,31,6289283
4249,3,31,8603925
4250,2,31,17333223
4251,2,31,6407787
4252,1,31,4667024
4253,1,31,19501
4254,1,31,16071764
4255,0,31,6366437
4256,0,31,4477
4257,0,31,130028
4258,0,31,242159
4259,0,31,531262
4260,0,31,243924
4261,0,31,2526
4262,0,31,320
4263,0,31,126583
4264,0,31,10374
4265,0,31,9328
4266,0,31,21996
4267,0,31,4645750
4268,0,31,4015864
4269,0,31,11275
4270,0,31,68210
4271,0,31,6184241
4272,0,31,22320
4273,0,31,111101
4274,0,31,2687519
4275,0,31,343883
4276,0,31,6415806
4277,0,31,16286
4278,0,31,17728
4279,0,31,9418326
4280,0,31,37415
4281,0,31,9429864
4282,0,31,9749711
4283,0,31,11466
4284,0,31,9820
4285,0,31,10306358
4286,0,31,76620
4287,0,31,10374910
4288,0,31,10898140
4289,0,31,29415
4290,0,31,11869272
4291,0,31,23316532
4292,0,31,5890
4293,0,31,133518
4294,0,31,15015218
4295,0,31,10739
4296,0,31,218357
4297,0,31,13530981
4298,0,31,15797715
4299,0,31,15783514
4300,0,31,343881
4301,0,31,15803186
4302,0,31,910343
4303,0,31,20166980
4304,0,31,144977
4305,0,31,15957
4306,0,31,16280051
4307,0,31,51019
4308,0,31,18090147
4309,0,31,117833
4310,0,31,203064
4311,0,31,20518872
4312,0,31,7244
4313,0,31,18339630
4314,0,31,48464
4315,0,31,18775365
4316,0,31,18803640
4317,0,31,122
4318,0,31,175675
4319,0,31,22929586
4320,0,31,321660
4321,0,31,24452249
4322,0,31,292408
4323,0,31,23590496
4324,0,31,214614
4325,0,31,25489162
4326,0,31,25489089
4327,0,31,232350
4328,0,31,439288
4329,0,31,17899948
4330,0,31,26722820
4331,0,31,30852
4332,0,31,26530351
4333,0,31,27071490
4334,0,31,1903881
4335,0,31,27209127
4336,0,31,28449257
4337,0,31,424
4338,0,31,28664920
4339,0,31,28815371
4340,0,31,29430055
4341,0,31,29875917
4342,0,31,29975458
4343,0,31,30688435
4344,0,31,30753570
4345,0,31,31147267
4346,0,31,31752152
4347,0,31,34912895
4348,5,34,2715
4349,5,34,1823
4350,5,34,1869
4351,5,34,1831
4352,5,34,1836
4353,5,34,1843
4354,5,34,1845
4355,5,34,1855
4356,5,34,1864
4357,5,34,1867
4358,5,34,2784
4359,5,34,1875
4360,5,34,1884
4361,5,34,2735
4362,5,34,2753
4363,5,34,2781
4364,5,34,1097
4365,5,34,2767
4366,5,34,2761
4367,5,34,1815
4368,5,34,647
4369,5,34,1824
4370,5,34,2748
4371,5,34,2728
4372,4,34,1842
4373,4,34,1826
4374,0,34,1203
4375,0,34,19374
4376,0,34,78503
4377,0,34,1868
4378,0,34,170162
4379,0,34,1854
4380,0,34,12262741
4381,0,34,27068734
4382,0,34,30753698
4383,5,35,2068
4384,5,35,6526458
4385,5,35,11468377
4386,5,35,19552
4387,5,35,28815
4388,5,35,6371455
4389,5,35,5617966
4390,5,35,30
4391,5,35,3979911
4392,5,35,33917107
4393,5,35,25489625
4394,5,35,25476582
4395,5,35,875983
4396,5,35,1117362
4397,5,35,31374281
4398,5,35,835623
4399,5,35,934685
4400,5,35,15014
4401,5,35,795921
4402,5,35,713498
4403,5,35,2069
4404,5,35,30831912
4405,5,35,45
4406,5,35,24113
4407,5,35,30833
4408,5,35,191128
4409,5,35,1154023
4410,5,35,7781
4411,5,35,232381
4412,5,35,228823
4413,4,35,7306650
4414,4,35,10600242
4415,4,35,2054
4416,4,35,771
4417,4,35,7949779
4418,4,35,515
4419,4,35,29939161
4420,4,35,2052
4421,4,35,186749
4422,4,35,119322
4423,4,35,119324
4424,4,35,29072594
4425,4,35,857
4426,4,35,18122
4427,4,35,6080458
4428,4,35,15865021
4429,4,35,475
4430,4,35,2074
4431,4,35,209009
4432,4,35,192541
4433,4,35,25899336
4434,4,35,1842
4435,4,35,36076
4436,4,35,5470
4437,4,35,95892
4438,4,35,5
4439,4,35,106835
4440,4,35,2
4441,4,35,4808763
4442,4,35,22318578
4443,4,35,13642523
4444,4,35,6
4445,4,35,1885
4446,4,35,6743651
4447,4,35,3
4448,4,35,6689
4449,3,35,664
4450,3,35,12576523
4451,3,35,13426114
4452,3,35,13588738
4453,3,35,9537401
4454,3,35,33916061
4455,3,35,4
4456,3,35,28364020
4457,3,35,35457692
4458,3,35,30334134
4459,3,35,15989430
4460,3,35,27485
4461,3,35,14935
4462,2,35,9519944
4463,2,35,2092
4464,2,35,541132
4465,2,35,706
4466,2,35,28587666
4467,2,35,2674
4468,2,35,31451186
4469,2,35,1953
4470,2,35,23692271
4471,2,35,20663743
4472,2,35,2087365
4473,0,35,15793496
4474,0,35,1713426
4475,0,35,2199
4476,0,35,22638080
4477,0,35,22609485
4478,0,35,30517272
4479,0,35,35208895
4480,0,35,289751
4481,0,35,3147367
4482,0,35,25852784
4483,0,35,13426019
4484,0,35,320
4485,0,35,12410640
4486,0,35,28820444
4487,0,35,6402547
4488,0,35,16130
4489,0,35,7146335
4490,0,35,10883
4491,0,35,31253737
4492,0,35,32938155
4493,0,35,15842906
4494,0,35,32072968
4495,0,35,162235
4496,0,35,9969571
4497,0,35,34905023
4498,0,35,32012
4499,0,35,36217163
4500,5,37,6101171
4501,0,37,2558703
4502,5,40,1203
4503,5,40,46164
4504,5,40,874
4505,5,40,24687
4506,5,40,30
4507,5,40,2612
4508,5,40,63697
4509,5,40,2140
4510,5,40,7905092
4511,4,40,2187
4512,4,40,123910
4513,4,40,3109
4514,4,40,53645
4515,4,40,213233
4516,4,40,2865
4517,4,40,4138
4518,3,40,2122
4519,3,40,495395
4520,3,40,17682
4521,3,40,12786
4522,3,40,9838
4523,3,40,49436
4524,0,40,204097
4525,0,40,3110
4526,5,43,3858
4527,5,43,2122
4528,5,43,5759
4529,5,43,1226
4530,5,43,588138
4531,5,43,35519
4532,5,43,357636
4533,4,43,1301
4534,4,43,12
4535,4,43,840
4536,3,43,2715
4537,0,43,464117
4538,0,44,40102
4539,5,47,36975276
4540,5,47,1202
4541,5,47,6987
4542,5,47,12691
4543,5,47,25893693
4544,5,47,16248189
4545,5,47,10252302
4546,5,47,13261812
4547,5,47,12296
4548,5,47,3591262
4549,5,47,19501
4550,5,47,2975
4551,5,47,874
4552,5,47,153272
4553,5,47,1794575
4554,5,47,871570
4555,5,47,481446
4556,5,47,252577
4557,5,47,25019
4558,5,47,4671
4559,5,47,5084
4560,5,47,930
4561,5,47,564854
4562,5,47,2187
4563,5,47,77163
4564,5,47,230138
4565,5,47,50
4566,5,47,40440
4567,5,47,14891
4568,5,47,762134
4569,5,47,17150
4570,4,47,8038597
4571,4,47,77991
4572,4,47,9647102
4573,4,47,572627
4574,4,47,128711
4575,4,47,7600589
4576,4,47,319300
4577,4,47,1135985
4578,4,47,6643090
4579,4,47,19411295
4580,4,47,33649871
4581,4,47,35280880
4582,4,47,766280
4583,4,47,10106
4584,4,47,31304213
4585,4,47,28801121
4586,4,47,4285768
4587,4,47,28363991
4588,4,47,441293
4589,4,47,78107
4590,4,47,28644528
4591,4,47,5826
4592,4,47,29497404
4593,4,47,40189
4594,4,47,32503381
4595,4,47,9667124
4596,4,47,4989
4597,4,47,7274337
4598,4,47,6218315
4599,4,47,10836813
4600,4,47,12262741
4601,4,47,1289297
4602,4,47,6511746
4603,4,47,81227
4604,4,47,18827868
4605,4,47,6952
4606,4,47,25279165
4607,4,47,6480781
4608,4,47,23995406
4609,4,47,23257405
4610,4,47,4905786
4611,4,47,1330645
4612,4,47,77125
4613,4,47,524878
4614,4,47,865
4615,4,47,21419710
4616,4,47,27843318
4617,4,47,43641
4618,4,47,3367956
4619,4,47,17333223
4620,4,47,1476261
4621,4,47,49436
4622,4,47,30973351
4623,4,47,10235
4624,4,47,2865
4625,4,47,18899192
4626,4,47,77554
4627,4,47,2956
4628,4,47,13747
4629,4,47,11486
4630,4,47,6900
4631,4,47,108771
4632,4,47,14050
4633,4,47,2153405
4634,4,47,12145822
4635,4,47,5358
4636,4,47,13912
4637,4,47,9938498
4638,4,47,16158542
4639,4,47,1852
4640,4,47,196153
4641,4,47,11849
4642,4,47,94554
4643,4,47,10054335
4644,4,47,15851746
4645,4,47,10210
4646,4,47,4248
4647,4,47,5107
4648,4,47,8137467
4649,4,47,12926432
4650,4,47,11064117
4651,4,47,12982339
4652,4,47,3121307
4653,4,47,127970
4654,3,47,4909
4655,3,47,43074
4656,3,47,41865
4657,3,47,16071764
4658,3,47,16160249
4659,3,47,10772
4660,3,47,5470
4661,3,47,360202
4662,3,47,5369
4663,3,47,3257136
4664,3,47,137798
4665,3,47,21472752
4666,3,47,20736708
4667,3,47,6811171
4668,3,47,898885
4669,3,47,99368
4670,3,47,378
4671,3,47,228333
4672,3,47,69571
4673,3,47,9327
4674,3,47,35906603
4675,3,47,21936329
4676,3,47,8725
4677,3,47,53645
4678,3,47,7933292
4679,3,47,21881940
4680,3,47,19631029
4681,3,47,28578127
4682,3,47,25488472
4683,3,47,15171
4684,3,47,27400
4685,3,47,25901570
4686,3,47,26400502
4687,3,47,28796789
4688,3,47,728816
4689,3,47,34618389
4690,3,47,24840247
4691,2,47,3
4692,2,47,3170677
4693,2,47,15957
4694,2,47,105459
4695,2,47,20620995
4696,1,47,75410
4697,1,47,23774
4698,1,47,509733
4699,1,47,3388
4700,1,47,10907
4701,0,47,36687283
4702,0,47,8152618
4703,0,47,8264505
4704,0,47,8348425
4705,0,47,26134163
4706,0,47,8978483
4707,0,47,816720
4708,0,47,9303552
4709,0,47,2318271
4710,0,47,9517200
4711,0,47,9634643
4712,0,47,9678636
4713,0,47,25669
4714,0,47,9995621
4715,0,47,12889676
4716,0,47,1232
4717,0,47,10746419
4718,0,47,3170683
4719,0,47,6390356
4720,0,47,13526165
4721,0,47,2519
4722,0,47,13258950
4723,0,47,1885
4724,0,47,2920549
4725,0,47,31335
4726,0,47,196807
4727,0,47,7907803
4728,0,47,7865197
4729,0,47,20211402
4730,0,47,4667024
4731,0,47,166997
4732,0,47,273423
4733,0,47,7997697
4734,0,47,2967752
4735,0,47,18812978
4736,0,47,23156040
4737,0,47,20550851
4738,0,47,6063238
4739,0,47,276578
4740,0,47,22318578
4741,0,47,22744701
4742,0,47,22622934
4743,0,47,281881
4744,0,47,1277029
4745,0,47,11762
4746,0,47,26245850
4747,0,47,1262476
4748,0,47,3792190
4749,0,47,84544
4750,0,47,25893709
4751,0,47,29430012
4752,0,47,67
4753,0,47,19809
4754,0,47,6280118
4755,0,47,27214080
4756,0,47,7141642
4757,0,47,97473
4758,0,47,8600
4759,0,47,19724039
4760,0,47,846381
4761,0,47,835069
4762,0,47,28965131
4763,0,47,29780253
4764,0,47,30238085
4765,0,47,30653967
4766,0,47,829987
4767,0,47,32080126
4768,0,47,763422
4769,0,47,29655935
4770,0,47,33036180
4771,0,47,8881003
4772,0,47,6713642
4773,0,47,37008151
4774,0,47,343684
4775,5,49,2956
4776,5,49,28634
4777,5,50,4934
4778,5,50,8127
4779,5,50,50420
4780,5,50,233633
4781,5,50,4584
4782,5,50,5826
4783,5,50,151
4784,5,50,3087
4785,5,50,594921
4786,5,50,42425
4787,4,50,187020
4788,4,50,4392
4789,4,50,3876
4790,4,50,3636
4791,4,50,50421
4792,4,50,5113
4793,4,50,424
4794,4,50,7138
4795,4,50,4588
4796,4,50,4009
4797,4,50,243714
4798,4,50,40478
4799,4,50,1226
4800,4,50,34856
4801,3,50,15975
4802,3,50,865
4803,3,50,9330
4804,3,50,117930
4805,3,50,184913
4806,3,50,882278
4807,3,50,10799
4808,3,50,3388
4809,3,50,9717
4810,3,50,33917
4811,3,50,284066
4812,3,50,6150
4813,2,50,595413
4814,2,50,3679
4815,2,50,4137
4816,2,50,774226
4817,1,50,207035
4818,1,50,77163
4819,1,50,930
4820,0,50,7815
4821,0,50,4138
4822,0,50,3378
4823,0,50,5571
4824,0,50,7695
4825,0,50,19534
4826,0,50,15993
4827,0,50,2255
4828,0,50,95186
4829,0,50,12609
4830,0,50,6748
4831,5,51,3008
4832,5,51,3739
4833,5,51,3741
4834,5,51,2956
4835,5,51,1885
4836,5,51,3049
4837,5,51,2998
4838,5,51,3774
4839,4,51,343
4840,4,51,152
4841,4,51,2122
4842,3,51,286
4843,5,53,15780
4844,5,53,76889
4845,5,53,13013007
4846,5,53,5425
4847,5,53,191139
4848,5,53,8614954
4849,5,53,1236273
4850,5,53,21787
4851,5,53,67373
4852,5,53,886667
4853,5,53,3312298
4854,5,53,344189
4855,5,53,30119
4856,5,53,370493
4857,5,53,1022714
4858,5,53,33514
4859,5,53,5148
4860,5,53,45332
4861,5,53,93101
4862,5,53,865
4863,5,53,19380
4864,5,53,100915
4865,5,53,286
4866,5,53,7178
4867,5,53,748727
4868,5,53,23772
4869,5,53,3228917
4870,5,53,15196
4871,5,53,15197
4872,5,53,652712
4873,5,53,14376
4874,5,53,1554
4875,5,53,606744
4876,5,53,163050
4877,5,53,5427
4878,5,53,26596
4879,5,53,1302009
4880,5,53,491584
4881,5,53,297673
4882,5,53,9345
4883,5,53,5439
4884,5,53,9712
4885,5,53,4671
4886,5,53,874
4887,4,53,18525
4888,4,53,166476
4889,4,53,7600
4890,4,53,232060
4891,4,53,423762
4892,4,53,1303
4893,4,53,203409
4894,4,53,201300
4895,4,53,476036
4896,4,53,2956
4897,4,53,2657
4898,4,53,185611
4899,4,53,10534
4900,4,53,168062
4901,4,53,601494
4902,4,53,602618
4903,4,53,5470
4904,4,53,49552
4905,4,53,128362
4906,4,53,1918305
4907,4,53,1885
4908,4,53,89479
4909,4,53,48855
4910,4,53,10210
4911,4,53,4125
4912,4,53,268536
4913,4,53,2028250
4914,4,53,4900
4915,4,53,854790
4916,4,53,26121
4917,4,53,7624
4918,4,53,151579
4919,4,53,4821000
4920,4,53,273921
4921,4,53,5907
4922,4,53,232187
4923,4,53,927864
4924,4,53,1622
4925,4,53,18131
4926,4,53,22136
4927,4,53,2118114
4928,4,53,7160
4929,4,53,2159
4930,4,53,7733
4931,4,53,6689
4932,4,53,5462
4933,4,53,2358737
4934,4,53,24583
4935,4,53,26329
4936,3,53,40102
4937,3,53,760
4938,3,53,584637
4939,3,53,280495
4940,3,53,2696
4941,3,53,4395
4942,3,53,295
4943,3,53,4381
4944,3,53,1852
4945,3,53,460686
4946,3,53,750761
4947,3,53,198863
4948,3,53,21308
4949,3,53,18373
4950,3,53,358980
4951,3,53,10799
4952,3,53,27494
4953,3,53,362413
4954,3,53,12296
4955,3,53,10127
4956,3,53,374147
4957,3,53,3836
4958,2,53,11091948
4959,0,53,680367
4960,0,53,1668793
4961,0,53,291
4962,0,53,4981
4963,0,53,70401
4964,0,53,1476261
4965,0,53,232071
4966,0,53,119322
4967,0,53,6334
4968,0,53,1768603
4969,0,53,1389193
4970,0,53,25698
4971,0,53,2187
4972,0,53,5297
4973,0,53,368593
4974,0,53,28862
4975,0,53,168642
4976,0,53,7604
4977,0,53,78250
4978,0,53,41681
4979,0,53,5932
4980,0,53,76401
4981,0,53,9592
4982,0,53,2517
4983,0,53,250
4984,0,53,946036
4985,0,53,7613
4986,0,53,46170
4987,0,53,10975
4988,0,53,5845
4989,0,53,10639
4990,0,53,11446
4991,0,53,103342
4992,0,53,33896
4993,0,53,2427688
4994,0,53,152
4995,0,53,2527900
4996,0,53,395130
4997,0,53,4406
4998,0,53,64533
4999,0,53,10037
5000,0,53,11691
5001,0,53,2714607
5002,0,53,66933
5003,0,53,662
5004,0,53,529243
5005,0,53,10956
5006,0,53,797635
5007,0,53,795106
5008,0,53,766374
5009,0,53,142395
5010,0,53,131102
5011,0,53,439840
5012,0,53,762134
5013,0,53,9555
5014,0,53,122
5015,0,53,641934
5016,0,53,33600
5017,0,53,128711
5018,0,53,24280
5019,0,53,531989
5020,0,53,249
5021,0,53,128029
5022,0,53,80447
5023,0,53,113934
5024,0,53,669780
5025,0,53,353425
5026,0,53,11012
5027,0,53,227856
5028,0,53,2618
5029,0,53,2122
5030,0,53,139269
5031,0,53,114683
5032,0,53,5043
5033,0,53,108700
5034,0,53,5691
5035,0,53,9809
5036,0,53,85301
5037,0,53,68016
5038,0,53,57936
5039,0,53,48019
5040,0,53,135479
5041,0,53,4836915
5042,0,53,171547
5043,0,53,227463
5044,0,53,6402006
5045,0,53,6277537
5046,0,53,6340948
5047,0,53,8213519
5048,0,53,6480781
5049,0,53,14706
5050,0,53,7996960
5051,0,53,6902380
5052,0,53,7118051
5053,0,53,7148931
5054,0,53,7331435
5055,0,53,5500
5056,0,53,400412
5057,0,53,11690
5058,0,53,11468377
5059,0,53,2094
5060,0,53,11816100
5061,0,53,12609433
5062,0,53,3711
5063,0,53,13058917
5064,0,53,13503109
5065,0,53,6851
5066,0,53,14027
5067,0,53,900
5068,5,55,25159062
5069,5,55,1155
5070,5,55,1202
5071,5,55,7997104
5072,5,55,2447
5073,5,55,7235533
5074,5,55,7184066
5075,5,55,6834410
5076,5,55,26889576
5077,5,55,40722
5078,5,55,14497
5079,5,55,28815
5080,5,55,29036
5081,5,55,6452760
5082,5,55,9534444
5083,5,55,9969571
5084,5,55,10256723
5085,5,55,10552338
5086,5,55,11447921
5087,5,55,44098
5088,5,55,32487617
5089,5,55,17332218
5090,5,55,12352452
5091,5,55,13153693
5092,5,55,5043
5093,5,55,19501
5094,5,55,31920777
5095,5,55,320
5096,5,55,3245249
5097,5,55,29238799
5098,5,55,10572
5099,5,55,56627
5100,5,55,23692271
5101,5,55,206236
5102,5,55,104539
5103,5,55,22288943
5104,5,55,207410
5105,5,55,2767052
5106,5,55,26530331
5107,5,55,16240761
5108,5,55,7748
5109,5,55,750761
5110,5,55,9531737
5111,5,55,25852784
5112,5,55,186074
5113,5,55,332981
5114,5,55,93426
5115,5,55,368250
5116,5,55,18393609
5117,5,55,280028
5118,5,55,1111
5119,5,55,25816988
5120,5,55,485613
5121,5,55,15823426
5122,5,55,23602561
5123,5,55,95420
5124,5,55,7526
5125,5,55,1842
5126,5,55,23848559
5127,5,55,20604826
5128,5,55,2120783
5129,5,55,2612
5130,5,55,19486412
5131,5,55,1171
5132,5,55,127455
5133,5,55,5826
5134,5,55,40445
5135,5,55,18966819
5136,5,55,139069
5137,5,55,5527
5138,5,55,586472
5139,5,55,385255
5140,5,55,2296
5141,5,55,18007564
5142,5,55,10882
5143,5,55,10878
5144,5,55,2744
5145,5,55,781182
5146,5,55,18966806
5147,5,55,67
5148,5,55,1971304
5149,5,55,17262366
5150,5,55,1898
5151,5,55,62291
5152,5,55,816
5153,5,55,113522
5154,5,55,279561
5155,5,55,7493
5156,5,55,17332183
5157,5,55,1768603
5158,5,55,5291539
5159,5,55,18090048
5160,5,55,2187
5161,5,55,18222705
5162,5,55,119322
5163,5,55,13496
5164,4,55,20893477
5165,4,55,714583
5166,4,55,12372
5167,4,55,1059
5168,4,55,18079772
5169,4,55,7745
5170,4,55,19101283
5171,4,55,29397
5172,4,55,109487
5173,4,55,22399149
5174,4,55,18465875
5175,4,55,18693910
5176,4,55,93802
5177,4,55,1837402
5178,4,55,18770412
5179,4,55,17255186
5180,4,55,4407
5181,4,55,2666
5182,4,55,86172
5183,4,55,231
5184,4,55,1998185
5185,4,55,16171221
5186,4,55,419083
5187,4,55,10880
5188,4,55,887877
5189,4,55,25074850
5190,4,55,20170404
5191,4,55,9755
5192,4,55,242006
5193,4,55,16085481
5194,4,55,632751
5195,4,55,15775210
5196,4,55,18656827
5197,4,55,5015
5198,4,55,31138556
5199,4,55,49488
5200,4,55,15704486
5201,4,55,17182126
5202,4,55,4865
5203,4,55,341879
5204,4,55,25814289
5205,4,55,26114127
5206,4,55,14868863
5207,4,55,2623
5208,4,55,2611798
5209,4,55,263982
5210,4,55,13542853
5211,4,55,7442
5212,4,55,27064345
5213,4,55,2890090
5214,4,55,10664113
5215,4,55,912861
5216,4,55,169354
5217,4,55,27161156
5218,4,55,13330922
5219,4,55,1232
5220,4,55,28259132
5221,4,55,101200
5222,4,55,3109
5223,4,55,29874881
5224,4,55,2715
5225,4,55,74121
5226,4,55,13259960
5227,4,55,3228917
5228,4,55,4069
5229,4,55,68428
5230,4,55,32109569
5231,4,55,12287209
5232,4,55,15811559
5233,4,55,4699575
5234,4,55,5375814
5235,4,55,5771014
5236,4,55,11925514
5237,4,55,55320
5238,4,55,6148028
5239,4,55,39020
5240,4,55,6260997
5241,4,55,38840
5242,4,55,10503170
5243,4,55,35474
5244,4,55,10211494
5245,4,55,33331
5246,4,55,30853
5247,4,55,32075859
5248,4,55,10669
5249,4,55,6516450
5250,4,55,6597651
5251,4,55,9491701
5252,4,55,10657
5253,4,55,9319468
5254,4,55,8490112
5255,4,55,7132363
5256,4,55,4375
5257,4,55,7218240
5258,4,55,2728
5259,4,55,8667848
5260,4,55,1512210
5261,4,55,7260188
5262,4,55,34974310
5263,4,55,7519640
5264,4,55,8736494
5265,3,55,29587
5266,3,55,7624594
5267,3,55,7521258
5268,3,55,34928122
5269,3,55,7905092
5270,3,55,7286910
5271,3,55,1283
5272,3,55,29569
5273,3,55,7111552
5274,3,55,8683812
5275,3,55,6989790
5276,3,55,11021913
5277,3,55,35506021
5278,3,55,6452758
5279,3,55,9862761
5280,3,55,6452737
5281,3,55,10131648
5282,3,55,6402364
5283,3,55,6346975
5284,3,55,33395557
5285,3,55,225947
5286,3,55,11381910
5287,3,55,11447065
5288,3,55,32599492
5289,3,55,5941033
5290,3,55,64370
5291,3,55,84593
5292,3,55,4573498
5293,3,55,32940867
5294,3,55,12914418
5295,3,55,1618
5296,3,55,7194
5297,3,55,1906500
5298,3,55,12497
5299,3,55,53225
5300,3,55,30753685
5301,3,55,2715442
5302,3,55,2527900
5303,3,55,15062217
5304,3,55,77425
5305,3,55,30334134
5306,3,55,15739863
5307,3,55,10658
5308,3,55,97084
5309,3,55,15801967
5310,3,55,448135
5311,3,55,149785
5312,3,55,15839976
5313,3,55,29868612
5314,3,55,15704459
5315,3,55,45978
5316,3,55,34002132
5317,3,55,49628
5318,3,55,550454
5319,3,55,18122
5320,3,55,2159
5321,3,55,16884
5322,3,55,28790025
5323,3,55,17986396
5324,3,55,28385685
5325,3,55,18079776
5326,3,55,4122
5327,3,55,18176747
5328,3,55,119324
5329,3,55,37442
5330,3,55,18402982
5331,3,55,1303
5332,3,55,7190
5333,3,55,18667988
5334,3,55,162087
5335,3,55,174354
5336,3,55,13497
5337,3,55,136089
5338,3,55,868398
5339,3,55,248787
5340,3,55,14891
5341,3,55,20342518
5342,3,55,27276428
5343,3,55,20910174
5344,3,55,7614793
5345,3,55,316767
5346,3,55,7354
5347,3,55,22217711
5348,3,55,22318398
5349,3,55,22535480
5350,3,55,25499718
5351,3,55,23158207
5352,3,55,23164968
5353,3,55,7082
5354,3,55,25451852
5355,3,55,632753
5356,3,55,1155364
5357,3,55,405305
5358,3,55,2318271
5359,2,55,23615703
5360,2,55,22609469
5361,2,55,331429
5362,2,55,21856367
5363,2,55,7863046
5364,2,55,28432
5365,2,55,26245038
5366,2,55,859788
5367,2,55,1102243
5368,2,55,285385
5369,2,55,1295
5370,2,55,823
5371,2,55,17288661
5372,2,55,17660462
5373,2,55,6774724
5374,2,55,7237456
5375,2,55,2358737
5376,2,55,2714607
5377,2,55,4371507
5378,2,55,58696
5379,2,55,8366402
5380,2,55,51029
5381,2,55,6224826
5382,2,55,6307751
5383,2,55,25017
5384,1,55,5841908
5385,1,55,666251
5386,1,55,22557272
5387,5,56,840
5388,5,56,8123210
5389,5,56,315425
5390,5,56,18077903
5391,5,56,12961964
5392,5,56,17745
5393,5,56,2748
5394,5,56,25814544
5395,5,56,214614
5396,5,56,18626849
5397,5,56,629
5398,4,56,13525945
5399,4,56,27916725
5400,4,56,25365636
5401,4,56,4953
5402,4,56,39020
5403,4,56,24937378
5404,4,56,25069886
5405,4,56,10275606
5406,4,56,22816087
5407,4,56,22823462
5408,4,56,23148927
5409,4,56,19972777
5410,4,56,954674
5411,4,56,3805
5412,4,56,22731001
5413,4,56,21792828
5414,4,56,8908
5415,4,56,816
5416,4,56,19823829
5417,4,56,2187
5418,4,56,313605
5419,4,56,18505796
5420,4,56,93269
5421,4,56,19321490
5422,4,56,18305964
5423,4,56,386043
5424,4,56,31038308
5425,4,56,21398139
5426,4,56,2612
5427,4,56,17980416
5428,4,56,392563
5429,4,56,17306293
5430,4,56,18401393
5431,4,56,97782
5432,4,56,24968626
5433,4,56,17368465
5434,4,56,24968342
5435,4,56,160338
5436,4,56,1867
5437,4,56,1845
5438,4,56,3109
5439,4,56,773858
5440,4,56,18626815
5441,4,56,11084145
5442,4,56,3228917
5443,4,56,34945210
5444,4,56,20991249
5445,4,56,6564051
5446,4,56,20873740
5447,4,56,16124244
5448,4,56,18881524
5449,4,56,9418327
5450,4,56,26791287
5451,4,56,6288
5452,3,56,10587321
5453,3,56,6732019
5454,3,56,13108226
5455,3,56,32795900
5456,3,56,10754019
5457,3,56,2122
5458,3,56,13459855
5459,3,56,15288278
5460,3,56,26247312
5461,3,56,1713426
5462,3,56,75353
5463,3,56,248787
5464,3,56,55139
5465,3,56,162608
5466,3,56,2265
5467,3,56,3368
5468,3,56,9859198
5469,3,56,21
5470,3,56,2112788
5471,3,56,119751
5472,3,56,23488339
5473,3,56,9818
5474,3,56,2574
5475,3,56,1616976
5476,3,56,18883652
5477,3,56,22449929
5478,3,56,1633
5479,2,56,18802222
5480,2,56,20967256
5481,2,56,15021
5482,2,56,22566044
5483,2,56,37875
5484,1,56,191499
5485,1,56,368593
5486,0,56,11275
5487,0,56,25151349
5488,0,56,17704370
5489,0,56,26042767
5490,0,56,11297
5491,0,56,20343111
5492,0,56,2845287
5493,0,56,11298
5494,0,56,13538873
5495,0,56,613890
5496,5,57,5043
5497,5,57,2956
5498,5,57,133518
5499,4,57,50
5500,3,57,3815
